"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"Finalize","External[ ? ]","External Function","<EXTERNAL>::nn::vi","Imported","1","0"
"InitializeGraphics","External[ ? ]","External Function","<EXTERNAL>::nv","Imported","1","0"
"SetGraphicsAllocator","External[ ? ]","External Function","<EXTERNAL>::nv","Imported","1","0"
"SetGraphicsDevtoolsAllocator","External[ ? ]","External Function","<EXTERNAL>::nv","Imported","1","0"
"nvnBootstrapLoader","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"expf","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"exp2f","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"modf","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"log2","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"operator.new","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"printf","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"strtod","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"log2f","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"WaitSystemEvent","External[ ? ]","External Function","<EXTERNAL>::nn::os","Imported","1","0"
"DestroySystemEvent","External[ ? ]","External Function","<EXTERNAL>::nn::os","Imported","1","0"
"Finalize","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"StandardAllocator","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"GetSystemTickFrequency","External[ ? ]","External Function","<EXTERNAL>::nn::os","Imported","1","0"
"Initialize","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"Free","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"Allocate","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"Allocate","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"RemoveDelay","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayTime","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"AddDeviceSink","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"AddBufferMixer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"AddI3dl2Reverb","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayInGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"AcquireFinalMix","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayDryGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayEnabled","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"IsDelayRemovable","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"OpenAudioRenderer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"RemoveBufferMixer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"RemoveI3dl2Reverb","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"StopAudioRenderer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"CloseAudioRenderer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"StartAudioRenderer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"ListAudioDeviceName","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayInputOutput","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetBufferMixerVolume","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayFeedbackGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetBufferMixerEnabled","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayChannelSpread","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetDelayLowPassAmount","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbDryGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbEnabled","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"IsBufferMixerRemovable","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"IsI3dl2ReverbRemovable","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbRoomGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbReverbGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbRoomHfGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetBufferMixerInputOutput","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbHfReference","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbInputOutput","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"RequestUpdateAudioRenderer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"GetRequiredBufferSizeForDelay","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"InitializeAudioRendererConfig","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"IsValidAudioRendererParameter","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbReflectionsGain","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"GetAudioRendererWorkBufferSize","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbLateReverbDensity","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"InitializeAudioRendererParameter","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbLateReverbDecayTime","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbLateReverbDelayTime","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbLateReverbDiffusion","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbReflectionDelayTime","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"GetRequiredBufferSizeForI3dl2Reverb","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"GetAudioRendererConfigWorkBufferSize","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetI3dl2ReverbLateReverbHfDecayRatio","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"AddDelay","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"ConvertStringUtf16NativeToUtf8","External[ ? ]","External Function","<EXTERNAL>::nn::util","Imported","1","0"
"ConvertStringUtf8ToUtf16Native","External[ ? ]","External Function","<EXTERNAL>::nn::util","Imported","1","0"
"GetLengthOfConvertedStringUtf16NativeToUtf8","External[ ? ]","External Function","<EXTERNAL>::nn::util","Imported","1","0"
"GetLengthOfConvertedStringUtf8ToUtf16Native","External[ ? ]","External Function","<EXTERNAL>::nn::util","Imported","1","0"
"IsVoiceValid","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetVoicePitch","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"AcquireVoiceSlot","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"AppendWaveBuffer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"ReleaseVoiceSlot","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetVoiceMixVolume","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetVoicePlayState","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"GetWaveBufferCount","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"SetVoiceDestination","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"GetReleasedWaveBuffer","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"GetVoicePlayedSampleCount","External[ ? ]","External Function","<EXTERNAL>::nn::audio","Imported","1","0"
"puts","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"Initialize","External[ ? ]","External Function","<EXTERNAL>::nn::codec::OpusDecoder","Imported","1","0"
"DecodeInterleaved","External[ ? ]","External Function","<EXTERNAL>::nn::codec::OpusDecoder","Imported","1","0"
"OpusDecoder","External[ ? ]","External Function","<EXTERNAL>::nn::codec::OpusDecoder","Imported","1","0"
"~OpusDecoder","External[ ? ]","External Function","<EXTERNAL>::nn::codec::OpusDecoder","Imported","1","0"
"GetWorkBufferSize","External[ ? ]","External Function","<EXTERNAL>::nn::codec::OpusDecoder","Imported","1","0"
"pow","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"ReferSymbol","External[ ? ]","External Function","<EXTERNAL>::nn::util","Imported","1","0"
"Reallocate","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"GetSizeOf","External[ ? ]","External Function","<EXTERNAL>::nn::mem::StandardAllocator","Imported","1","0"
"__errno_location","External[ ? ]","External Function","<EXTERNAL>","Imported","1","0"
"sleep_for","External[ ? ]","External Function","<EXTERNAL>::std::this_thread","Imported","1","0"
"__DT_INIT","00100024","Function","Global","Imported","0","0"
"_init","00100024","Function","Global","Imported","5","0"
"__DT_FINI","00100160","Function","Global","Imported","0","0"
"_fini","00100160","Function","Global","Imported","5","0"
"FUN_00100194","00100194","Function","Global","Default","3","0"
"FUN_0010019c","0010019c","Function","Global","Default","1594","0"
"FUN_001001a4","001001a4","Function","Global","Default","2","0"
"__nnDetailNintendoSdkRuntimeObjectFileRefer","001001ac","Thunk Function","Global","Imported","3","0"
"__nnDetailNintendoSdkRuntimeObjectFile","001001b0","Function","Global","Imported","5","0"
"FUN_001001b4","001001b4","Function","Global","Default","3","0"
"FUN_00100404","00100404","Function","Global","Default","10","0"
"FUN_00100530","00100530","Function","Global","Default","3","0"
"FUN_00100538","00100538","Function","Global","Default","3","0"
"FUN_00100540","00100540","Function","Global","Default","3","0"
"FUN_00100548","00100548","Function","Global","Default","3","0"
"FUN_0010056c","0010056c","Function","Global","Default","3","0"
"FUN_00100594","00100594","Function","Global","Default","3","0"
"FUN_001005bc","001005bc","Function","Global","Default","3","0"
"FUN_001005e4","001005e4","Function","Global","Default","3","0"
"FUN_001006f8","001006f8","Function","Global","Default","3","0"
"FUN_00100718","00100718","Function","Global","Default","4","0"
"FUN_00100738","00100738","Function","Global","Default","3","0"
"FUN_001008e0","001008e0","Function","Global","Default","4","0"
"FUN_00100e6c","00100e6c","Function","Global","Default","3","0"
"FUN_00100f10","00100f10","Function","Global","Default","5","0"
"FUN_001010b4","001010b4","Function","Global","Default","3","0"
"FUN_0010113c","0010113c","Function","Global","Default","4","0"
"FUN_00101200","00101200","Function","Global","Default","3","0"
"FUN_00101288","00101288","Function","Global","Default","4","0"
"FUN_00101370","00101370","Function","Global","Default","3","0"
"FUN_001013b8","001013b8","Function","Global","Default","3","0"
"FUN_00101440","00101440","Function","Global","Default","3","0"
"FUN_001014a4","001014a4","Function","Global","Default","3","0"
"FUN_00101508","00101508","Function","Global","Default","3","0"
"thunk_FUN_007dad8c","0010156c","Thunk Function","Global","Default","3","0"
"FUN_00101570","00101570","Function","Global","Default","3","0"
"FUN_00101630","00101630","Function","Global","Default","4","0"
"FUN_001016f4","001016f4","Function","Global","Default","3","0"
"FUN_001016f8","001016f8","Function","Global","Default","3","0"
"FUN_00101760","00101760","Function","Global","Default","3","0"
"FUN_001017d0","001017d0","Function","Global","Default","3","0"
"FUN_00101824","00101824","Function","Global","Default","3","0"
"FUN_00101878","00101878","Function","Global","Default","3","0"
"FUN_00101880","00101880","Function","Global","Default","3","0"
"FUN_00101888","00101888","Function","Global","Default","3","0"
"FUN_001018a0","001018a0","Function","Global","Default","3","0"
"FUN_001018b8","001018b8","Function","Global","Default","3","0"
"FUN_001018e0","001018e0","Function","Global","Default","3","0"
"FUN_00101908","00101908","Function","Global","Default","64","0"
"FUN_0010190c","0010190c","Function","Global","Default","64","0"
"FUN_00101910","00101910","Function","Global","Default","66","0"
"FUN_00101918","00101918","Function","Global","Default","63","0"
"FUN_0010191c","0010191c","Function","Global","Default","64","0"
"FUN_00101920","00101920","Function","Global","Default","52","0"
"FUN_00101928","00101928","Function","Global","Default","32","0"
"FUN_0010192c","0010192c","Function","Global","Default","35","0"
"FUN_00101930","00101930","Function","Global","Default","36","0"
"FUN_00101934","00101934","Function","Global","Default","36","0"
"FUN_0010193c","0010193c","Function","Global","Default","7","0"
"FUN_00101940","00101940","Function","Global","Default","7","0"
"FUN_00101944","00101944","Function","Global","Default","7","0"
"FUN_00101948","00101948","Function","Global","Default","7","0"
"FUN_0010194c","0010194c","Function","Global","Default","7","0"
"FUN_00101950","00101950","Function","Global","Default","3","0"
"operator.delete","00101954","Thunk Function","Global","Default","3","0"
"FUN_00101958","00101958","Function","Global","Default","5","0"
"FUN_0010195c","0010195c","Function","Global","Default","3","0"
"operator.delete","00101960","Thunk Function","Global","Default","3","0"
"FUN_00101964","00101964","Function","Global","Default","3","0"
"FUN_00101968","00101968","Function","Global","Default","3","0"
"FUN_00101a84","00101a84","Function","Global","Default","3","0"
"FUN_00101aa4","00101aa4","Function","Global","Default","3","0"
"FUN_00101ac4","00101ac4","Function","Global","Default","13","0"
"FUN_00101b10","00101b10","Function","Global","Default","3","0"
"FUN_00101b58","00101b58","Function","Global","Default","3","0"
"FUN_00101c70","00101c70","Function","Global","Default","12","0"
"FUN_00101d6c","00101d6c","Function","Global","Default","3","0"
"FUN_00101d74","00101d74","Function","Global","Default","3","0"
"FUN_00101d98","00101d98","Function","Global","Default","3","0"
"FUN_00101dc0","00101dc0","Function","Global","Default","4","0"
"FUN_00101dc4","00101dc4","Function","Global","Default","4","0"
"FUN_00101e64","00101e64","Function","Global","Default","4","0"
"FUN_00101e68","00101e68","Function","Global","Default","4","0"
"FUN_00101ea8","00101ea8","Function","Global","Default","4","0"
"FUN_00101eb0","00101eb0","Function","Global","Default","4","0"
"FUN_00101eb8","00101eb8","Function","Global","Default","4","0"
"FUN_00101ec0","00101ec0","Function","Global","Default","4","0"
"FUN_00101ec8","00101ec8","Function","Global","Default","4","0"
"FUN_00101f78","00101f78","Function","Global","Default","4","0"
"FUN_00101fcc","00101fcc","Function","Global","Default","4","0"
"FUN_00102018","00102018","Function","Global","Default","4","0"
"FUN_0010204c","0010204c","Function","Global","Default","4","0"
"FUN_00102098","00102098","Function","Global","Default","4","0"
"FUN_0010209c","0010209c","Function","Global","Default","4","0"
"FUN_001020a0","001020a0","Function","Global","Default","4","0"
"FUN_001020e0","001020e0","Function","Global","Default","5","0"
"operator.delete","001020e4","Thunk Function","Global","Default","3","0"
